,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
2893,11507691,Male,21,1,9,0,< 1 Year,Yes,33691,160,175
2894,11507692,Male,44,1,46,0,1-2 Year,Yes,31467,94,93
2895,11507693,Male,28,1,35,1,1-2 Year,No,31876,124,83
2896,11507694,Male,23,1,22,0,< 1 Year,Yes,37731,152,34
2897,11507695,Male,50,1,18,0,1-2 Year,Yes,2630,26,251
2898,11507696,Male,58,1,48,0,1-2 Year,Yes,2630,26,11
2899,11507697,Female,20,1,38,1,< 1 Year,No,2630,160,74
2900,11507698,Male,32,1,14,0,1-2 Year,Yes,20845,163,243
2901,11507699,Female,74,1,28,1,1-2 Year,No,36382,122,158
2902,11507700,Male,44,1,8,0,1-2 Year,No,2630,157,14
2903,11507701,Female,24,1,28,1,< 1 Year,No,45112,152,226
2904,11507702,Female,20,1,10,0,< 1 Year,Yes,30180,160,70
2905,11507703,Female,44,1,14,0,1-2 Year,Yes,55822,26,197
2906,11507704,Male,25,1,32,0,< 1 Year,No,39425,152,108
2907,11507705,Male,53,1,41,0,1-2 Year,Yes,44926,26,145
2908,11507706,Female,22,1,29,1,< 1 Year,No,60421,152,262
2909,11507707,Male,41,1,47,0,1-2 Year,Yes,2630,154,165
2910,11507708,Male,50,1,12,1,1-2 Year,No,2630,124,179
2911,11507709,Male,56,1,28,1,1-2 Year,No,29650,26,158
2912,11507710,Male,24,1,29,0,< 1 Year,Yes,30300,26,130
2913,11507711,Male,35,1,12,0,1-2 Year,Yes,29069,124,49
2914,11507712,Female,22,1,37,0,< 1 Year,Yes,35470,152,283
2915,11507713,Male,40,1,39,0,1-2 Year,Yes,40284,124,73
2916,11507714,Male,37,1,46,0,1-2 Year,Yes,29062,154,292
2917,11507715,Female,22,1,15,1,< 1 Year,No,35685,152,296
2918,11507716,Female,53,1,28,0,1-2 Year,Yes,45669,124,236
2919,11507717,Male,54,1,14,1,1-2 Year,No,27861,26,178
2920,11507718,Female,22,1,8,1,< 1 Year,No,45273,152,228
2921,11507719,Female,40,1,36,0,1-2 Year,Yes,39456,157,54
2922,11507720,Female,22,1,8,1,< 1 Year,No,40642,152,188
2923,11507721,Male,49,1,28,1,1-2 Year,No,29182,26,213
2924,11507722,Male,38,1,28,1,1-2 Year,No,2630,157,297
2925,11507723,Female,20,1,8,1,< 1 Year,No,32670,160,81
2926,11507724,Female,47,1,28,0,1-2 Year,Yes,35262,26,194
2927,11507725,Female,29,1,28,0,< 1 Year,Yes,2630,156,106
2928,11507726,Female,25,1,41,1,< 1 Year,No,38599,152,136
2929,11507727,Male,43,1,28,0,1-2 Year,Yes,35348,26,191
2930,11507728,Male,62,1,1,0,1-2 Year,Yes,2630,122,226
2931,11507729,Male,46,1,46,0,1-2 Year,Yes,40448,25,288
2932,11507730,Male,63,1,28,0,1-2 Year,Yes,61800,124,72
2933,11507731,Female,41,1,28,0,1-2 Year,Yes,56935,30,67
2934,11507732,Male,24,1,28,0,< 1 Year,Yes,35398,163,225
2935,11507733,Female,25,1,26,1,< 1 Year,No,30464,152,104
2936,11507734,Female,43,1,28,0,1-2 Year,Yes,45349,124,34
2937,11507735,Male,27,1,3,0,< 1 Year,No,2630,160,268
2938,11507736,Female,24,1,2,1,< 1 Year,No,28590,151,247
2939,11507737,Male,40,1,28,0,1-2 Year,Yes,72971,124,215
2940,11507738,Male,26,1,32,0,< 1 Year,Yes,39109,152,288
2941,11507739,Male,29,1,28,1,< 1 Year,No,27892,152,200
2942,11507740,Female,37,1,28,0,1-2 Year,Yes,46637,122,156
2943,11507741,Female,42,1,28,0,1-2 Year,Yes,26562,26,270
2944,11507742,Female,38,1,8,0,1-2 Year,Yes,71710,124,118
2945,11507743,Female,32,1,41,1,< 1 Year,No,27200,152,215
2946,11507744,Female,48,1,28,1,1-2 Year,No,71033,152,128
2947,11507745,Male,63,1,48,0,1-2 Year,Yes,2630,26,185
2948,11507746,Male,24,1,28,1,< 1 Year,No,24222,152,130
2949,11507747,Male,26,1,3,0,< 1 Year,No,2630,152,227
2950,11507748,Male,24,1,29,1,< 1 Year,No,33144,152,257
2951,11507749,Female,37,1,18,0,1-2 Year,Yes,33765,124,12
2952,11507750,Female,24,1,8,1,< 1 Year,No,40239,152,194
2953,11507751,Female,24,1,15,1,< 1 Year,No,29158,152,189
2954,11507752,Male,68,1,28,1,1-2 Year,No,28315,26,86
2955,11507753,Male,52,1,28,0,> 2 Years,Yes,44485,26,194
2956,11507754,Female,49,1,28,0,1-2 Year,Yes,49814,124,180
2957,11507755,Female,21,1,8,1,< 1 Year,No,51717,152,108
2958,11507756,Male,22,1,5,0,< 1 Year,Yes,29702,152,191
2959,11507757,Female,22,1,8,0,< 1 Year,Yes,47566,152,74
2960,11507758,Male,43,1,28,1,1-2 Year,No,29993,26,204
2961,11507759,Male,48,1,8,0,1-2 Year,No,26213,26,217
2962,11507760,Female,57,1,29,0,1-2 Year,Yes,39435,157,192
2963,11507761,Female,35,1,46,0,1-2 Year,Yes,2630,156,256
2964,11507762,Male,24,1,36,1,< 1 Year,No,31437,152,115
2965,11507763,Female,25,1,21,1,< 1 Year,No,24502,152,273
2966,11507764,Male,66,1,28,0,1-2 Year,Yes,43370,26,232
2967,11507765,Female,72,1,28,1,1-2 Year,No,35539,124,20
2968,11507766,Female,22,1,14,0,< 1 Year,No,2630,152,195
2969,11507767,Male,40,1,28,0,1-2 Year,Yes,29290,26,211
2970,11507768,Female,67,1,34,0,1-2 Year,Yes,29909,26,14
2971,11507769,Male,53,1,8,0,1-2 Year,No,46961,26,251
2972,11507770,Male,64,1,19,0,1-2 Year,Yes,30773,124,127
2973,11507771,Male,39,1,29,1,1-2 Year,No,2630,26,28
2974,11507772,Female,26,1,15,1,< 1 Year,No,29671,152,71
2975,11507773,Male,22,1,46,1,< 1 Year,No,24355,152,80
2976,11507774,Female,27,1,8,1,< 1 Year,No,30300,152,179
2977,11507775,Female,30,1,41,0,< 1 Year,Yes,24208,152,146
2978,11507776,Female,38,1,11,0,1-2 Year,Yes,28405,26,94
2979,11507777,Female,43,1,30,0,1-2 Year,No,2630,160,177
2980,11507778,Male,65,1,41,1,1-2 Year,No,32141,26,260
2981,11507779,Male,55,1,28,0,1-2 Year,Yes,25123,124,34
2982,11507780,Female,36,1,11,1,1-2 Year,No,27781,152,241
2983,11507781,Male,59,1,28,0,1-2 Year,No,27677,26,243
2984,11507782,Female,26,1,28,1,< 1 Year,No,37685,152,103
2985,11507783,Female,26,1,30,1,< 1 Year,No,26913,152,239
2986,11507784,Female,43,1,28,0,1-2 Year,Yes,38293,122,133
2987,11507785,Male,62,1,48,1,1-2 Year,No,2630,15,146
2988,11507786,Male,52,1,28,1,1-2 Year,No,32167,26,81
2989,11507787,Male,59,1,50,0,> 2 Years,Yes,2630,156,74
2990,11507788,Female,65,1,28,1,1-2 Year,No,39387,26,256
2991,11507789,Female,53,1,28,1,1-2 Year,No,2630,26,123
2992,11507790,Female,42,1,28,0,1-2 Year,Yes,29114,26,268
2993,11507791,Female,45,1,28,0,1-2 Year,Yes,53925,26,250
2994,11507792,Male,78,1,40,0,1-2 Year,No,36020,26,138
2995,11507793,Male,57,1,8,1,1-2 Year,Yes,32913,26,221
2996,11507794,Male,27,1,15,1,< 1 Year,No,36278,152,185
2997,11507795,Male,42,1,50,1,1-2 Year,No,32836,124,144
2998,11507796,Female,58,1,48,0,> 2 Years,Yes,2630,15,155
2999,11507797,Female,46,1,9,1,1-2 Year,No,29497,26,22
3000,11507798,Female,20,1,45,1,< 1 Year,No,27461,160,232
3001,11507799,Male,34,1,15,0,1-2 Year,Yes,48547,152,58
3002,11507800,Male,44,1,8,1,1-2 Year,No,45269,122,22
3003,11507801,Female,46,1,28,0,1-2 Year,Yes,47344,26,95
3004,11507802,Male,25,1,46,1,< 1 Year,No,26776,152,161
3005,11507803,Male,31,1,41,1,< 1 Year,No,22618,152,199
3006,11507804,Female,23,1,32,0,< 1 Year,Yes,2630,152,215
3007,11507805,Female,46,1,28,0,1-2 Year,Yes,54551,26,220
3008,11507806,Female,41,1,41,0,1-2 Year,Yes,37569,154,191
3009,11507807,Female,28,1,33,0,< 1 Year,Yes,28092,152,141
3010,11507808,Male,47,1,28,0,1-2 Year,No,39128,122,295
3011,11507809,Female,69,1,26,0,1-2 Year,Yes,30281,26,142
3012,11507810,Male,26,1,28,1,< 1 Year,No,40405,152,159
3013,11507811,Male,29,1,13,0,< 1 Year,Yes,2630,160,217
3014,11507812,Male,22,1,2,0,< 1 Year,Yes,38358,152,104
3015,11507813,Female,42,1,28,0,1-2 Year,Yes,40893,124,232
3016,11507814,Female,25,1,47,1,< 1 Year,Yes,26837,152,71
3017,11507815,Male,24,1,46,1,< 1 Year,No,39393,152,40
3018,11507816,Male,51,1,45,0,1-2 Year,Yes,37461,26,144
3019,11507817,Male,52,1,46,0,> 2 Years,Yes,35323,124,238
3020,11507818,Female,26,1,28,0,< 1 Year,Yes,49750,157,215
3021,11507819,Male,61,1,28,0,1-2 Year,Yes,52322,124,94
3022,11507820,Male,26,1,28,1,< 1 Year,No,39085,152,105
3023,11507821,Male,38,1,28,0,1-2 Year,Yes,36996,26,164
3024,11507822,Male,43,1,46,0,1-2 Year,Yes,25806,124,126
3025,11507823,Female,56,1,28,1,1-2 Year,No,37661,122,159
3026,11507824,Female,66,1,28,0,1-2 Year,Yes,33457,124,282
3027,11507825,Male,42,1,8,1,1-2 Year,No,40862,30,207
3028,11507826,Male,40,1,47,0,1-2 Year,Yes,30587,26,256
3029,11507827,Female,65,1,18,0,1-2 Year,Yes,2630,26,51
3030,11507828,Female,25,1,15,1,< 1 Year,No,28307,152,250
3031,11507829,Male,22,1,28,0,1-2 Year,Yes,2630,124,260
3032,11507830,Female,20,1,2,1,< 1 Year,No,27067,160,236
3033,11507831,Female,28,1,50,0,< 1 Year,Yes,29640,152,168
3034,11507832,Female,22,1,37,1,< 1 Year,No,32889,152,158
3035,11507833,Female,22,1,34,1,< 1 Year,No,30983,152,229
3036,11507834,Female,21,1,8,1,< 1 Year,No,38164,160,104
3037,11507835,Male,42,1,28,1,1-2 Year,No,25365,26,187
3038,11507836,Female,30,1,46,1,1-2 Year,No,23593,155,102
3039,11507837,Male,51,1,28,0,> 2 Years,Yes,44181,26,34
3040,11507838,Male,32,1,28,0,< 1 Year,Yes,29917,26,131
3041,11507839,Male,39,1,28,1,1-2 Year,No,37243,124,245
3042,11507840,Male,25,1,36,0,< 1 Year,No,61385,152,162
3043,11507841,Female,24,1,11,1,< 1 Year,No,26752,152,279
3044,11507842,Male,23,1,10,1,< 1 Year,No,29288,152,92
3045,11507843,Male,46,1,36,0,1-2 Year,Yes,2630,124,100
3046,11507844,Male,53,1,46,1,1-2 Year,No,30534,26,190
3047,11507845,Male,52,1,28,0,1-2 Year,Yes,25184,124,103
3048,11507846,Male,21,1,8,0,< 1 Year,Yes,28690,152,43
3049,11507847,Male,48,1,28,0,1-2 Year,Yes,40121,26,95
3050,11507848,Male,66,1,18,1,1-2 Year,Yes,2630,30,121
3051,11507849,Female,26,1,9,1,< 1 Year,No,27499,152,177
3052,11507850,Female,20,1,16,1,< 1 Year,No,32348,160,153
3053,11507851,Female,65,1,46,0,> 2 Years,Yes,44902,26,278
3054,11507852,Male,46,1,28,1,1-2 Year,No,44120,26,234
3055,11507853,Female,48,1,28,0,1-2 Year,Yes,28127,124,102
3056,11507854,Female,52,1,28,0,1-2 Year,Yes,40363,26,194
3057,11507855,Female,26,1,3,0,< 1 Year,Yes,24207,152,183
3058,11507856,Male,27,1,50,1,< 1 Year,Yes,30306,152,79
3059,11507857,Male,43,1,4,1,1-2 Year,No,29410,124,161
3060,11507858,Female,46,1,15,1,1-2 Year,No,45276,26,110
3061,11507859,Female,61,1,28,0,1-2 Year,Yes,46466,124,108
3062,11507860,Female,24,1,15,0,< 1 Year,No,27377,152,245
3063,11507861,Female,21,1,28,0,< 1 Year,Yes,46326,152,277
3064,11507862,Female,23,1,10,1,< 1 Year,No,24182,152,44
3065,11507863,Female,33,1,3,1,< 1 Year,No,33665,152,190
3066,11507864,Male,66,1,28,0,> 2 Years,Yes,62731,26,252
3067,11507865,Male,40,1,28,0,1-2 Year,Yes,48353,52,55
3068,11507866,Female,61,1,28,0,> 2 Years,Yes,48342,26,115
3069,11507867,Female,24,1,8,1,< 1 Year,No,43738,160,286
3070,11507868,Female,24,1,11,1,< 1 Year,No,27265,152,160
3071,11507869,Male,52,1,28,0,1-2 Year,Yes,36208,26,114
3072,11507870,Male,24,1,10,1,< 1 Year,No,35321,152,248
3073,11507871,Female,42,1,46,0,< 1 Year,No,2630,1,189
3074,11507872,Male,24,1,28,1,< 1 Year,No,29348,152,221
3075,11507873,Male,26,1,41,1,1-2 Year,No,34255,124,285
3076,11507874,Male,23,1,15,1,< 1 Year,No,27983,160,254
3077,11507875,Male,51,1,47,0,1-2 Year,Yes,2630,157,146
3078,11507876,Female,26,1,46,1,< 1 Year,No,2630,160,120
3079,11507877,Male,41,1,28,1,1-2 Year,No,39503,124,234
3080,11507878,Male,50,1,28,0,1-2 Year,Yes,49686,52,149
3081,11507879,Female,25,1,15,1,< 1 Year,No,37990,152,96
3082,11507880,Male,36,1,21,0,1-2 Year,Yes,35521,150,18
3083,11507881,Male,40,1,28,1,1-2 Year,No,44454,124,256
3084,11507882,Male,59,1,28,0,1-2 Year,Yes,48826,26,204
3085,11507883,Female,47,1,37,0,< 1 Year,No,2630,1,289
3086,11507884,Male,23,1,8,1,< 1 Year,No,35506,152,145
3087,11507885,Male,41,1,41,0,1-2 Year,No,32324,12,298
3088,11507886,Male,54,1,45,0,1-2 Year,Yes,37606,124,263
3089,11507887,Male,60,1,33,0,1-2 Year,Yes,30194,31,249
3090,11507888,Female,23,1,30,1,< 1 Year,No,26607,152,206
3091,11507889,Male,58,1,46,0,1-2 Year,Yes,31673,26,150
3092,11507890,Female,57,1,47,1,1-2 Year,No,38495,152,248
3093,11507891,Male,66,1,28,0,> 2 Years,Yes,2630,25,253
3094,11507892,Male,68,1,9,1,1-2 Year,No,2630,26,227
3095,11507893,Male,63,1,28,0,1-2 Year,Yes,39333,26,56
3096,11507894,Female,69,1,28,0,> 2 Years,Yes,49488,26,59
3097,11507895,Male,24,1,6,1,< 1 Year,No,27727,152,129
3098,11507896,Male,26,1,32,0,< 1 Year,Yes,34621,152,94
3099,11507897,Female,22,1,36,0,< 1 Year,No,2630,152,187
3100,11507898,Male,28,1,28,1,< 1 Year,Yes,45249,160,135
3101,11507899,Male,47,1,2,1,1-2 Year,No,29092,30,222
3102,11507900,Female,50,1,41,0,1-2 Year,Yes,37205,3,187
3103,11507901,Female,22,1,15,1,< 1 Year,No,27697,152,122
3104,11507902,Male,28,1,41,0,< 1 Year,Yes,28651,152,242
3105,11507903,Male,59,1,28,1,1-2 Year,No,37408,26,299
3106,11507904,Female,50,1,28,0,1-2 Year,Yes,59033,124,47
3107,11507905,Female,48,1,21,0,1-2 Year,Yes,2630,124,137
3108,11507906,Female,73,1,19,0,1-2 Year,No,2630,26,212
3109,11507907,Male,41,1,12,0,1-2 Year,Yes,25679,157,90
3110,11507908,Female,50,1,29,1,1-2 Year,No,27191,124,143
3111,11507909,Female,44,1,28,0,1-2 Year,Yes,34608,124,136
3112,11507910,Male,45,1,28,0,1-2 Year,Yes,40840,124,16
3113,11507911,Male,51,1,24,0,1-2 Year,Yes,31838,124,145
3114,11507912,Female,24,1,8,0,< 1 Year,Yes,32113,152,291
3115,11507913,Female,36,1,28,0,1-2 Year,Yes,32207,124,227
3116,11507914,Male,59,1,37,0,1-2 Year,Yes,30188,26,263
3117,11507915,Male,32,1,8,0,1-2 Year,Yes,40395,26,249
3118,11507916,Male,31,1,15,0,1-2 Year,Yes,2630,163,12
3119,11507917,Female,30,1,28,0,< 1 Year,Yes,39339,152,181
3120,11507918,Female,25,1,23,1,< 1 Year,No,24201,152,119
3121,11507919,Female,26,1,39,1,< 1 Year,No,2630,152,34
3122,11507920,Female,66,1,15,1,1-2 Year,No,2630,152,182
3123,11507921,Male,54,1,2,0,1-2 Year,Yes,31381,26,193
3124,11507922,Male,24,1,13,1,< 1 Year,No,30068,152,126
3125,11507923,Male,28,1,15,0,< 1 Year,No,32853,152,292
3126,11507924,Male,30,1,28,0,< 1 Year,Yes,77130,124,108
3127,11507925,Male,25,1,2,1,< 1 Year,No,39384,151,188
3128,11507926,Female,46,1,28,1,1-2 Year,No,59318,26,170
3129,11507927,Male,21,1,15,1,< 1 Year,No,36208,152,166
3130,11507928,Female,52,1,28,0,1-2 Year,Yes,38151,124,137
3131,11507929,Female,23,1,25,1,< 1 Year,No,25151,152,67
3132,11507930,Male,23,1,6,1,< 1 Year,No,20341,152,99
3133,11507931,Female,25,1,6,1,< 1 Year,No,30605,152,37
3134,11507932,Female,43,1,48,1,1-2 Year,No,2630,157,116
3135,11507933,Female,21,1,45,1,< 1 Year,No,35692,152,250
3136,11507934,Female,45,1,3,0,1-2 Year,Yes,34264,26,223
3137,11507935,Male,40,1,28,0,1-2 Year,Yes,39737,124,288
3138,11507936,Male,24,1,30,1,< 1 Year,No,33172,152,156
3139,11507937,Female,34,1,23,0,1-2 Year,Yes,2630,124,229
3140,11507938,Male,61,1,28,0,1-2 Year,Yes,45461,154,144
3141,11507939,Female,23,1,28,1,< 1 Year,No,54419,152,40
3142,11507940,Female,27,1,33,1,< 1 Year,No,32473,152,191
3143,11507941,Male,49,1,28,0,1-2 Year,Yes,38916,26,90
3144,11507942,Male,42,1,14,0,1-2 Year,Yes,27718,124,189
3145,11507943,Male,26,1,41,1,< 1 Year,No,29407,152,40
3146,11507944,Male,22,1,33,1,< 1 Year,No,27697,152,273
3147,11507945,Female,75,1,28,0,1-2 Year,Yes,28582,26,160
3148,11507946,Female,21,1,46,1,< 1 Year,No,23792,160,228
3149,11507947,Female,61,1,23,0,1-2 Year,Yes,27095,26,73
3150,11507948,Female,47,1,29,0,1-2 Year,Yes,35980,4,263
3151,11507949,Female,53,1,28,0,> 2 Years,Yes,45961,26,179
3152,11507950,Male,33,1,10,0,1-2 Year,Yes,2630,156,259
3153,11507951,Female,39,1,28,0,1-2 Year,Yes,45970,124,292
3154,11507952,Male,46,1,11,1,1-2 Year,No,31797,124,63
3155,11507953,Male,24,1,5,0,< 1 Year,Yes,28574,152,98
3156,11507954,Male,64,1,28,1,1-2 Year,No,2630,13,13
3157,11507955,Male,20,1,35,0,< 1 Year,No,47122,160,250
3158,11507956,Female,40,1,41,0,1-2 Year,No,39247,26,158
3159,11507957,Female,33,1,50,0,< 1 Year,No,30587,152,37
3160,11507958,Female,45,1,28,0,1-2 Year,Yes,39465,124,66
3161,11507959,Female,22,1,37,1,< 1 Year,No,26420,152,29
3162,11507960,Male,27,1,6,1,< 1 Year,No,30246,152,247
3163,11507961,Male,26,1,15,1,< 1 Year,No,34594,152,27
3164,11507962,Female,20,1,31,0,< 1 Year,No,2630,160,159
3165,11507963,Male,21,1,28,0,1-2 Year,No,53463,154,244
3166,11507964,Male,56,1,28,0,1-2 Year,Yes,51171,26,193
3167,11507965,Female,25,1,36,1,< 1 Year,No,50487,152,30
3168,11507966,Female,23,1,46,1,< 1 Year,No,28205,152,27
3169,11507967,Male,62,1,28,0,1-2 Year,Yes,31515,26,288
3170,11507968,Female,62,1,28,1,1-2 Year,No,44138,52,212
3171,11507969,Male,45,1,50,1,1-2 Year,No,23402,124,232
3172,11507970,Female,23,1,12,1,< 1 Year,No,27769,152,92
3173,11507971,Male,33,1,28,1,< 1 Year,No,38287,152,285
3174,11507972,Male,51,1,28,0,> 2 Years,Yes,50966,45,209
3175,11507973,Female,26,1,33,1,< 1 Year,No,40826,152,258
3176,11507974,Male,41,1,46,0,1-2 Year,Yes,35149,124,39
3177,11507975,Male,60,1,8,0,1-2 Year,Yes,37041,30,268
3178,11507976,Male,53,1,46,0,1-2 Year,Yes,29678,124,252
3179,11507977,Male,57,1,8,0,1-2 Year,Yes,46874,124,138
3180,11507978,Male,29,1,41,1,< 1 Year,No,25405,152,272
3181,11507979,Female,50,1,14,0,1-2 Year,Yes,31329,124,244
3182,11507980,Female,22,1,30,0,< 1 Year,Yes,26697,152,113
3183,11507981,Female,28,1,18,1,< 1 Year,No,2630,152,207
3184,11507982,Male,24,1,30,0,< 1 Year,No,54701,152,164
3185,11507983,Female,24,1,21,0,< 1 Year,No,29202,152,232
3186,11507984,Female,25,1,29,1,< 1 Year,No,43428,152,175
3187,11507985,Female,20,1,37,1,< 1 Year,No,2630,160,271
3188,11507986,Male,44,1,28,0,1-2 Year,Yes,2630,157,31
3189,11507987,Female,39,1,18,0,1-2 Year,Yes,32029,26,125
3190,11507988,Female,25,1,28,1,< 1 Year,No,51748,152,290
3191,11507989,Female,49,1,28,0,1-2 Year,Yes,33117,122,128
3192,11507990,Male,44,1,28,0,1-2 Year,Yes,40472,124,213
3193,11507991,Male,27,1,36,1,< 1 Year,No,31377,151,31
3194,11507992,Male,39,1,28,1,1-2 Year,No,62321,124,216
3195,11507993,Female,36,1,28,0,1-2 Year,Yes,27244,124,34
3196,11507994,Female,46,1,48,1,1-2 Year,No,2630,103,160
3197,11507995,Female,30,1,43,1,< 1 Year,No,2630,152,90
3198,11507996,Male,34,1,28,0,1-2 Year,Yes,44745,26,292
3199,11507997,Male,24,1,50,0,< 1 Year,Yes,48615,152,280
3200,11507998,Female,21,1,32,0,< 1 Year,Yes,28178,152,21
3201,11507999,Female,20,1,10,0,< 1 Year,Yes,25635,160,74
3202,11508000,Male,26,1,35,1,< 1 Year,No,23849,152,16
3203,11508001,Female,22,1,46,1,< 1 Year,No,32354,152,199
3204,11508002,Female,39,1,28,1,1-2 Year,No,2630,26,39
3205,11508003,Male,45,1,28,1,1-2 Year,No,39408,26,145
3206,11508004,Female,50,1,8,0,1-2 Year,Yes,34167,3,79
3207,11508005,Female,21,1,14,1,< 1 Year,No,2630,152,224
3208,11508006,Male,25,1,50,0,< 1 Year,Yes,2630,152,26
3209,11508007,Female,24,1,15,0,< 1 Year,No,31282,152,92
3210,11508008,Female,23,1,50,1,< 1 Year,No,44600,152,92
3211,11508009,Female,25,1,41,1,< 1 Year,No,30478,152,180
3212,11508010,Female,23,1,46,1,< 1 Year,No,32980,152,225
3213,11508011,Female,51,1,3,0,1-2 Year,Yes,2630,124,19
3214,11508012,Male,54,1,33,0,< 1 Year,No,2630,1,39
3215,11508013,Male,22,1,30,1,< 1 Year,No,28752,152,94
3216,11508014,Male,51,1,47,0,1-2 Year,Yes,30441,154,46
3217,11508015,Male,68,1,50,1,1-2 Year,No,2630,18,179
3218,11508016,Female,46,1,28,0,1-2 Year,Yes,40394,26,258
3219,11508017,Male,52,1,46,0,1-2 Year,Yes,2630,26,261
3220,11508018,Female,28,1,41,0,< 1 Year,Yes,2630,152,287
3221,11508019,Male,42,1,28,0,1-2 Year,Yes,35294,124,232
3222,11508020,Male,23,1,41,1,< 1 Year,No,28471,152,37
3223,11508021,Male,38,1,28,0,1-2 Year,Yes,29184,124,204
3224,11508022,Male,24,1,41,1,< 1 Year,No,52298,152,94
3225,11508023,Male,41,1,28,0,1-2 Year,Yes,27302,124,227
3226,11508024,Male,22,1,34,0,< 1 Year,Yes,2630,160,52
3227,11508025,Male,23,1,8,0,< 1 Year,No,66525,152,232
3228,11508026,Male,53,1,32,0,1-2 Year,No,2630,26,83
3229,11508027,Male,23,1,36,1,< 1 Year,No,32925,152,229
3230,11508028,Male,38,1,41,0,1-2 Year,No,25695,124,260
3231,11508029,Male,47,1,28,0,> 2 Years,Yes,40940,26,295
3232,11508030,Male,22,1,41,1,< 1 Year,No,29882,152,40
3233,11508031,Female,48,1,41,1,1-2 Year,No,27197,26,97
3234,11508032,Male,38,1,41,0,1-2 Year,Yes,35331,106,292
3235,11508033,Male,31,1,15,0,< 1 Year,Yes,33520,26,219
3236,11508034,Male,54,1,8,1,1-2 Year,No,36266,124,193
3237,11508035,Female,32,1,49,0,< 1 Year,Yes,27265,152,183
3238,11508036,Female,26,1,13,1,< 1 Year,No,30169,152,226
3239,11508037,Female,22,1,46,1,< 1 Year,No,59864,160,248
3240,11508038,Male,42,1,43,0,1-2 Year,Yes,2630,124,285
3241,11508039,Male,68,1,28,0,> 2 Years,Yes,55807,26,201
3242,11508040,Male,29,1,3,0,< 1 Year,Yes,45158,160,147
3243,11508041,Male,24,1,26,0,< 1 Year,No,28014,152,82
3244,11508042,Female,30,1,21,1,< 1 Year,No,31795,152,112
3245,11508043,Male,74,1,20,1,1-2 Year,No,2630,26,42
3246,11508044,Female,23,1,28,0,< 1 Year,Yes,36451,152,298
3247,11508045,Female,26,1,36,1,< 1 Year,No,31207,152,269
3248,11508046,Male,27,1,46,1,< 1 Year,No,29894,152,199
3249,11508047,Male,21,1,8,0,< 1 Year,Yes,52161,152,160
3250,11508048,Male,63,1,28,0,> 2 Years,Yes,37781,125,205
3251,11508049,Male,38,1,28,0,1-2 Year,No,25648,124,240
3252,11508050,Male,42,1,28,0,1-2 Year,Yes,47488,26,65
3253,11508051,Female,35,1,28,0,1-2 Year,Yes,47738,122,29
3254,11508052,Female,24,1,45,0,< 1 Year,No,29243,152,267
3255,11508053,Male,23,1,28,1,< 1 Year,No,38981,152,191
3256,11508054,Male,66,1,28,0,1-2 Year,Yes,27202,3,273
3257,11508055,Female,44,1,28,0,1-2 Year,Yes,37297,26,252
3258,11508056,Male,47,1,35,0,> 2 Years,Yes,2630,26,296
3259,11508057,Male,42,1,28,0,1-2 Year,Yes,35144,26,110
3260,11508058,Female,29,1,36,1,< 1 Year,No,36221,152,118
3261,11508059,Male,27,1,36,0,< 1 Year,No,27536,152,83
3262,11508060,Female,48,1,8,1,1-2 Year,No,32842,26,156
3263,11508061,Male,20,1,50,0,< 1 Year,Yes,48699,160,292
3264,11508062,Male,38,1,30,0,1-2 Year,Yes,28384,124,291
3265,11508063,Male,62,1,28,0,1-2 Year,Yes,57249,26,180
3266,11508064,Male,43,1,11,0,1-2 Year,Yes,37548,26,282
3267,11508065,Male,37,1,28,0,1-2 Year,No,27265,157,53
3268,11508066,Male,21,1,37,0,< 1 Year,Yes,25007,160,92
3269,11508067,Male,26,1,21,1,< 1 Year,No,30123,152,78
3270,11508068,Male,47,1,28,0,1-2 Year,Yes,34714,124,122
3271,11508069,Male,24,1,36,1,< 1 Year,No,34521,151,134
3272,11508070,Male,28,1,28,1,< 1 Year,No,2630,152,62
3273,11508071,Male,52,1,28,1,1-2 Year,No,35428,122,187
3274,11508072,Female,31,1,15,0,1-2 Year,Yes,2630,157,299
3275,11508073,Female,23,1,45,1,< 1 Year,No,23779,152,241
3276,11508074,Male,46,1,35,0,1-2 Year,Yes,27900,26,249
3277,11508075,Male,25,1,28,0,1-2 Year,Yes,28249,155,214
3278,11508076,Female,48,1,28,0,1-2 Year,Yes,39328,26,146
3279,11508077,Female,53,1,38,0,< 1 Year,No,2630,1,194
3280,11508078,Male,52,1,28,0,1-2 Year,Yes,41031,122,11
3281,11508079,Male,40,1,28,0,1-2 Year,Yes,32301,124,114
3282,11508080,Female,21,1,10,1,< 1 Year,No,25325,152,247
3283,11508081,Female,36,1,41,0,1-2 Year,Yes,2630,157,62
3284,11508082,Male,71,1,31,1,1-2 Year,No,2630,124,157
3285,11508083,Male,49,1,8,0,1-2 Year,No,52332,26,83
3286,11508084,Male,67,1,48,0,> 2 Years,Yes,2630,26,172
3287,11508085,Female,24,1,37,0,< 1 Year,Yes,37393,152,131
3288,11508086,Female,25,1,36,1,1-2 Year,No,31447,124,286
3289,11508087,Male,30,1,6,0,1-2 Year,No,24234,154,225
3290,11508088,Female,30,1,28,0,< 1 Year,Yes,71859,26,84
